"","lon","lat","phys","slope","aspect"
"102564331010661",-94.285494,48.499304,3,0,0
"102556471010661",-91.667417,47.861092,2,0,0
"102556357010661",-91.233234,48.038978,2,6,335
"102564394010661",-94.831915,47.388914,2,3,0
"102559219010661",-94.671637,48.65782,2,0,0
"102562387010661",-92.769776,46.114304,2,5,90
"70304587010661",-90.784397,36.97724,1,19,15
"70231522010661",-91.202356,37.11562,1,20,5
"70253195010661",-91.671989,37.055118,1,47,225
"92114223010661",-90.997561,37.20997,1,8,27
"92178116010661",-91.944577,36.898127,1,14,210
"97522510010661",-90.214476,37.15772,1,17,210
"97488788010661",-90.46676,37.754608,2,17,345
"97528734010661",-94.50647,38.756861,2,1,0
"97531825010661",-92.147427,38.409956,2,13,158
"102463928010661",-90.921605,38.137869,1,16,330
"102465881010661",-92.84669,40.505677,2,15,195
"102530481010661",-91.515899,37.652586,1,10,270
"102529737010661",-90.121162,37.671722,1,18,248
"102530919010661",-91.642286,40.06108,2,18,270
"102531780010661",-92.654078,40.541796,2,28,255
"85162190010478",-88.58985,31.456499,2,1,0
"100683295010478",-90.565088,31.009283,2,5.5,177.5
"85200084010478",-89.023969,31.523761,2,13.5,30
"85188754010478",-89.938123,33.830924,2,21,292.5
"85150118010478",-89.956365,34.071214,2,20.5,85.5
"100711439010478",-89.945709,32.379783,2,1,0
"30007628010478",-83.853992,35.121797,2,62,61
"30082263010478",-83.232904,35.193448,2,55,298.5
"30043671010478",-81.295605,36.090407,2,44,102.5
"30127922010478",-77.101803,35.495229,2,0,0
"30003898010478",-84.044206,34.988985,2,20,17
"55083698010478",-78.124177,36.104274,2,0,0
"145772561010478",-82.116877,35.912901,2,65,64
"54975607010478",-76.662319,35.044604,2,0,0
"55076035010478",-82.690056,35.905201,2,53.5,174
"54965511010478",-78.715603,34.465012,2,0,0
"55080077010478",-78.035955,35.939171,2,1.5,0
"102543021010661",-103.797483,48.04357,2,0,0
"71032568010661",-101.221106,40.143676,2,2,0
"55873963010538",-71.373159,44.143156,2,35,47
"55901701010538",-71.236666,45.227798,2,5,340
"55908726010538",-71.642227,42.740361,2,8,268
"62244893010538",-71.245134,42.810715,2,19.5,65
"73079237010538",-71.335402,45.249382,2,12,110
"62241470010538",-71.498806,44.234448,2,37,70
"122407124010661",-71.022773,44.136629,2,11,18
"122407390010661",-71.871259,44.017088,2,55,10
"59774144010538",-74.738539,39.665149,1,6,338
"122559561010661",-74.516841,40.79198,1,57,335
"122559633010661",-74.830999,40.990174,2,5,190
"53736560010538",-74.324077,44.683971,2,0,0
"53730504010538",-74.65144,44.841617,2,0,0
"53762212010538",-74.064739,43.744024,2,14,75
"53762981010538",-74.385782,43.587126,2,22,86
"53753777010538",-75.044682,42.342077,2,23,296.5
"53754849010538",-73.775892,41.516719,2,14,234
"53739233010538",-74.218562,42.268543,2,20,246
"53926460010538",-74.97747,44.588339,2,0,0
"53967425010538",-74.153975,43.613091,2,14,169
"53943993010538",-78.325706,42.088703,2,29,240
"53960048010538",-77.075002,42.209347,2,23.5,278
"53931776010538",-73.879529,41.877438,2,5,146
"53955753010538",-74.355656,42.231725,2,24,68
"53961592010538",-72.582994,40.892777,2,0,0
"64277931010538",-75.882107,44.24819,2,0,0
"64284837010538",-75.033997,44.186941,2,18,132
"64272659010538",-74.561833,43.19676,2,9,299
"65157061010538",-74.097837,42.310925,2,33,52
"74913468010538",-75.234637,43.533694,2,19,111
"74945152010538",-79.591511,42.243585,2,10,50
"122563651010661",-73.390435,44.809808,2,0,0
"122563771010661",-73.839537,44.680286,2,15,173
"122563707010661",-74.484684,43.491912,2,11,285
"122563805010661",-74.315807,44.006736,2,22,165
"59846028010538",-81.969438,39.451552,2,24,315
"59807992010538",-81.331606,39.731022,2,14,60
"59855285010538",-81.276795,41.190778,2,7,82
"66421686010538",-81.453689,40.318835,2,25,310
"59875667010538",-84.582095,39.282921,2,36,255
"72785364010538",-80.93651,40.960431,2,0,0
"76389066010538",-82.299462,39.501704,2,10,148
"157286134010478",-95.917261,34.418556,2,18,226.5
"124111585010478",-94.754067,36.759887,2,23,155
"157277537010478",-95.457469,34.460354,2,11,315.5
"58367695010538",-77.795074,41.245006,2,40,275
"58378476010538",-76.359675,41.599916,2,28,45
"58395201010538",-75.727242,41.25984,2,21,295
"58404262010538",-75.027998,41.198141,2,0,0
"68300426010538",-80.36377,41.50029,2,0,0
"68297978010538",-78.6526,41.11037,2,0,0
"68288961010538",-77.83752,41.62124,2,36,344
"68324959010538",-79.14617,41.75241,2,34,7
"76871259010538",-77.48983,40.39317,1,11,360
"76914067010538",-78.59607,41.77187,2,9,63
"76878656010538",-76.485987,41.49335,2,22,20
"76883123010538",-79.73779,41.2686,2,5,11
"122562196010661",-78.5163,41.54906,2,35,32
"122561570010661",-76.4933,41.43549,2,7,312
"122561118010661",-75.087705,41.198601,3,0,0
"24104548010478",-81.417266,33.459134,1,0,0
"24093949010478",-81.003021,32.308775,2,0,0
"24069913010478",-80.932085,33.212751,2,0,0
"24067026010478",-82.32245,34.152298,2,0,0
"24047877010478",-82.415058,33.903929,2,20.5,251.5
"126130423010478",-81.026945,32.191996,2,0,0
"126138530010478",-79.669923,34.382656,2,0,0
"102481331010661",-103.171143,45.55954,1,50,102.5
"20647581010478",-86.973363,36.12862,2,36.5,103
"20655503010478",-85.490656,36.144912,2,52.5,6
"20655867010478",-85.422756,35.387499,2,11.5,275
"20652164010478",-87.974473,36.260106,2,22,46.5
"20654050010478",-88.256223,35.389785,2,12,289.5
"20652094010478",-84.288074,36.20015,2,41,250
"20652577010478",-82.002278,36.488936,2,36,134.5
"20652745010478",-83.855368,36.495918,2,33,314
"20637972010478",-89.79192,35.214948,2,20.5,63
"20637100010478",-85.433443,35.083909,2,10,143.5
"76884701010478",-86.872577,34.998008,2,2,0
"76864884010478",-86.893111,35.905204,1,10.5,245.5
"93816089010478",-87.13187,35.783226,2,54,67
"93807481010478",-81.841777,36.362912,2,65,357
"93829223010478",-82.268483,36.53704,2,20.5,168
"17493463010478",-93.705955,30.285865,2,0,0
"17496670010478",-93.863181,31.284918,2,13,31.5
"17501351010478",-95.89004,32.38442,2,22.5,350
"17508811010478",-95.239899,30.541756,2,0,0
"20031219010478",-94.09691,30.232807,2,0,0
"20025254010478",-94.794218,30.025938,2,0,0
"20024946010478",-94.54186,29.937678,2,0,0
"71254103010478",-95.179819,32.467776,2,9,205
"30673277010478",-78.391667,36.61935,2,12.5,293
"30637955010478",-78.030175,38.917395,2,18,205
"30775928010478",-77.906479,37.714983,2,5.5,180
"30706625010478",-79.326926,38.307089,1,44,256
"30615818010478",-78.229944,38.775833,2,47,45
"30748841010478",-82.04417,37.402842,2,45,360
"30674808010478",-80.476207,37.255116,1,22,313
"30598572010478",-82.087472,36.903281,2,23,165
"30687479010478",-82.19581,36.762794,1,13,65
"79176067010478",-76.843171,37.642072,2,0,0
"79174535010478",-79.587213,38.341455,2,22.5,67.5
"173527686010854",-81.512703,36.99761,1,37,275
"100222376010478",-76.581767,37.519287,2,5,150
"100197706010478",-77.691382,37.875877,2,8,327
"100186496010478",-77.152496,37.236367,2,0,0
"100225146010478",-77.354163,36.942087,2,0,0
"100204160010478",-79.654359,38.098929,2,26,70
"173527677010854",-79.76433,37.971063,1,31,275
"142935811010478",-78.753114,37.914688,2,48,120
"142961708010478",-81.084773,36.705362,2,35.5,245
"55962008010538",-73.014399,43.117997,2,5,102
"55956420010538",-72.924394,43.544114,2,8,272
"55965773010538",-72.83395,44.588888,2,25,20
"62283588010538",-72.647639,43.059432,2,20,303
"122567340010661",-72.82471,43.825049,2,16,285
"69910951010661",-89.974522,45.265361,3,0.5,0
"69809835010661",-88.778391,45.063204,2,0.5,0
"69764058010661",-89.132596,46.071044,2,1,0
"69970345010661",-91.004374,46.295716,2,2,0
"69812300010661",-90.42736,43.970998,2,1.5,0
"69811939010661",-90.628289,43.984934,1,0.5,0
"69985020010661",-91.815371,44.362616,2,25,240
"69893699010661",-89.594804,43.469041,2,32,335
"69830360010661",-88.037075,43.4621,2,1,0
"90771810010661",-88.77043,45.965183,2,2,0
"90642297010661",-88.944227,45.172986,2,5,251
"90597998010661",-88.279481,45.510064,2,7,50
"90600227010661",-87.765214,45.063168,2,0,0
"90626335010661",-90.331554,46.422091,2,26,60
"90716847010661",-90.192077,45.78545,2,1,0
"90729297010661",-91.294314,45.75098,2,5,252.5
"90730905010661",-90.709567,45.955342,2,2,0
"90684618010661",-90.434967,45.348024,2,1,0
"90632445010661",-90.624931,44.329966,3,0.5,0
"90633465010661",-90.641445,44.168585,1,7,91
"90704236010661",-89.133341,44.514389,2,10,280
"96243454010661",-88.319609,45.907152,2,6,190
"96260413010661",-91.997861,45.57146,2,12,255
"96160525010661",-90.310237,44.277998,3,0.5,0
"96229870010661",-90.941758,43.220658,2,28,335
"96239706010661",-91.728018,45.085356,2,29,177.5
"96231462010661",-89.676935,43.140685,2,14,320
"96228633010661",-88.498533,44.439725,3,0,0
"102483137010661",-88.517952,45.622608,3,1,0
"102484664010661",-90.913658,46.239469,2,15,45
"102484511010661",-90.771316,46.166516,2,6,292
"102484703010661",-91.325444,45.514007,2,3,0
"102554028010661",-90.073085,45.839278,3,1,0
"102551190010661",-91.752458,45.664473,2,3,0
"102550614010661",-90.769236,44.271372,2,0.5,0
"102550404010661",-90.518887,44.419155,2,1,0
"102551235010661",-92.015741,44.961681,3,0,0
"102553794010661",-90.563392,43.135426,2,7,325
"66767580010538",-79.069848,38.868401,2,18,307
"60279311010538",-79.117695,39.394365,2,60,144
"60268153010538",-80.987173,37.931819,2,11,296
"66773251010538",-80.387213,37.52006,1,31,168
"66747719010538",-81.34282,37.80875,2,46,326
"75115135010538",-81.360023,38.906276,2,22,85
"75127413010538",-79.090901,39.003186,2,51,188
"122560850010661",-81.961958,38.870967,2,23,48
"122559892010661",-79.356076,39.04507,1,11,206
"249603743010854",-66.072013,18.085211,NA,28.5,5.5
"249603929010854",-66.727269,18.418805,NA,32.5,340
"249636261010854",-64.712311,18.329297,2,55,48
"22302785010478",-85.976715,33.92422,2,0,0
"22301496010478",-86.447093,33.137104,2,3.5,130
"22305157010478",-86.874349,32.954603,2,0,0
"22334087010478",-88.067169,34.676099,2,22,80
"22333574010478",-88.150045,31.720049,2,38.5,231
"22348405010478",-87.903219,32.599785,2,0,0
"22340068010478",-87.44318,34.768795,2,0,0
"22334077010478",-88.028121,34.781967,2,32.5,337
"22334865010478",-85.809722,34.321387,2,45,295.5
"22346227010478",-87.188361,34.930832,2,20,20
"38903940010478",-87.594553,31.514374,2,20,274
"38880313010478",-87.289353,34.630073,2,10,115
"22304049010478",-86.968541,34.975656,2,37.5,135
"22347373010478",-86.658988,34.325417,2,70,155
"59415918010478",-91.839035,34.011012,2,0,0
"59573273010478",-92.256937,34.150667,2,0,0
"59582105010478",-93.581175,35.758139,2,16,179.5
"59419406010478",-93.696387,35.797615,2,28,337.5
"59412633010478",-91.31915,34.642456,2,0,0
"59407983010478",-93.63986,35.844596,2,20,275
"82500993010478",-92.69476,35.921518,2,21,179
"121293217010478",-90.840492,34.522655,2,0,0
"121335663010478",-93.336236,33.355417,2,0,0
"55915154010538",-72.54495,41.73332,3,0,0
"20349085010478",-85.176928,30.4393,2,6.5,75
"20297037010478",-85.109652,29.892653,3,1,0
"20280719010478",-86.886199,30.902959,3,0.5,0
"20255290010478",-86.375534,30.757284,2,2,0
"20239672010478",-80.762445,27.531817,2,0,0
"20228948010478",-82.461507,28.682694,2,0.5,0
"20231321010478",-81.663588,26.566753,3,0,0
"61046142010478",-84.101541,30.852084,2,0,0
"61137443010478",-84.308551,34.967022,2,14,160
"76415264010478",-82.735122,30.873271,2,0,0
"76336916010478",-82.955957,31.832084,2,2.5,138.5
"153847371010854",-82.288307,32.152221,3,0,0
"76399536010478",-83.799179,32.762633,2,8.5,187.5
"76325422010478",-85.01412,31.893003,2,10,240
"76771133010478",-81.560387,31.917057,2,0,0
"76701387010478",-84.722774,31.171437,2,0,0
"76810816010478",-83.939206,32.656124,1,10.5,268
"76946511010478",-83.650076,34.868552,2,72,51
"123948854010478",-82.445354,32.577172,1,0,0
"123975755010478",-81.894157,31.72152,2,0,0
"123939061010478",-82.745573,31.885886,2,0,0
"123899998010478",-84.297112,32.803277,2,11.5,210
"123922870010478",-83.262054,33.978953,2,13,318
"123996976010478",-85.321785,34.432135,1,37.5,101.5
"90922647010661",-90.521411,42.380826,2,25,195
"102076954010661",-91.948807,40.963891,2,12,182
"102500931010661",-95.819062,41.899571,2,15,351
"86090964010661",-89.834491,38.840235,2,1,0
"86096280010661",-89.948337,42.173334,2,10,35
"96330488010661",-90.322807,40.099278,3,0,0
"102166723010661",-89.331612,37.433642,2,30,110
"102493281010661",-88.359844,37.599004,1,30,76
"102492483010661",-90.780697,40.368488,2,20,340
"102491013010661",-88.241097,42.438263,2,10,280
"90546549010661",-86.662851,38.442551,2,10,185
"95852998010661",-84.855002,39.262567,2,35,210
"102308660010661",-86.251612,39.337567,2,10,283
"102494244010661",-86.732991,37.984203,2,10,210
"102495357010661",-87.220515,41.619756,1,38,205
"96107205010661",-98.686311,37.26313,2,1,0
"102311402010661",-96.548787,39.129783,1,36,27
"74648320010478",-83.178738,38.000677,2,40,225.5
"75603547010478",-83.707352,36.709868,2,28,130
"95319604010478",-83.706418,37.75647,2,31.5,207.5
"95284920010478",-84.4525,38.989524,2,50.5,146
"70431945010478",-92.265416,31.361351,2,0,0
"70510215010478",-92.167966,31.928901,2,1,0
"55937718010538",-72.333732,42.204837,2,5,75
"122556417010661",-72.288011,42.196189,2,13,266
"74379746010538",-72.038548,42.303656,2,5,300
"122556365010661",-71.647502,42.565555,2,8,100
"53064016010538",-67.909391,45.219021,2,6,205
"53114934010538",-68.320831,46.591916,2,0,0
"53096615010538",-68.777883,44.952335,3,0,0
"53043558010538",-69.615898,46.298011,2,29.5,98.5
"53050011010538",-69.769082,45.853177,2,5,332
"53073450010538",-70.509615,45.237034,2,5,15
"70542074010538",-68.70853,46.67914,2,0,0
"70582711010538",-69.85749,46.63551,2,0,0
"70544952010538",-69.23129,47.39644,2,7,159
"70579019010538",-69.04018,47.17396,2,8,231
"70567390010538",-68.26523,45.39322,2,0,0
"70553302010538",-68.60702,44.65671,2,17,350
"70593788010538",-69.6936,46.38701,2,7,233
"70596173010538",-69.00697,45.30931,2,0,0
"70557235010538",-69.59376,44.37813,2,0,0
"70551009010538",-70.29526,45.02173,2,55,85
"70432680010538",-70.15448,46.03622,2,0,0
"75783567010538",-67.5895,45.49106,2,0,0
"75780618010538",-67.94125,44.86404,2,11,108
"75792979010538",-68.17979,46.19692,2,1,0
"75789175010538",-68.20632,46.11759,2,0,0
"75839702010538",-68.59658,45.46861,2,0,0
"75755457010538",-69.00089,46.14208,3,0,0
"75760621010538",-69.55067,45.93109,2,0,0
"75827731010538",-70.99609,44.89901,2,21,190
"75828660010538",-70.59116,44.72045,2,28,275
"75976055010538",-68.53556,45.48915,2,0,0
"75976189010538",-68.36973,44.30869,2,28,320
"55121121010661",-86.918094,45.837084,3,0,0
"55518103010661",-85.43756,46.310969,2,0,0
"55580470010661",-85.781727,45.988377,2,0,0
"54992869010661",-84.512828,45.59743,2,1.5,0
"55221400010661",-84.202427,44.05637,1,0,0
"54947515010661",-85.207606,42.68448,2,2,0
"89630573010661",-85.122162,46.5126,2,0,0
"89846445010661",-88.531192,46.597377,2,0,0
"89872576010661",-89.704207,46.75791,2,10,310
"89627949010661",-84.652805,45.268047,2,6,124
"89614517010661",-86.009209,45.102084,2,7,100
"89643791010661",-84.042233,45.478507,2,0,0
"89670739010661",-85.362059,44.175391,2,19,46
"89790011010661",-84.77072,42.875921,2,0,0
"89719396010661",-83.553805,41.841829,2,0,0
"104974766010661",-86.822438,46.32986,2,0,0
"104970677010661",-88.754687,46.571366,2,5,50
"100189204010661",-87.854309,46.415525,2,0,0
"104970356010661",-89.244268,46.654309,2,28,127
"102451487010661",-89.392577,46.49715,2,1,0
"102444011010661",-88.748747,46.188858,2,10,325
"102444122010661",-89.252712,46.534904,2,0,0
"102451841010661",-89.063351,46.525364,2,35,254
"102447857010661",-86.01118,43.965729,2,0,0
"102442121010661",-84.042599,44.6155,2,23,260
"102442505010661",-84.487274,45.088918,2,1,0
"102509547010661",-86.29822,46.494127,2,0,0
"102510279010661",-83.798875,44.662954,2,11,83
"102507861010661",-83.876503,44.897559,2,2.5,114
"102516951010661",-86.128015,43.856287,2,6,190
"102508338010661",-84.551567,44.19343,2,9,44
"68643764010661",-92.826222,46.554448,2,0,0
"68674517010661",-90.381908,47.776198,2,1.5,0
"68672824010661",-90.18232,47.879083,2,8,310
"68821659010661",-93.43756,48.479025,2,0,0
"68764976010661",-91.612152,47.88366,2,0,0
"68727104010661",-92.688081,48.522967,2,7,295
"68706041010661",-92.100793,47.075456,2,12,170
"68708307010661",-92.51003,47.17764,2,0,0
"68865033010661",-93.304718,46.499412,2,0,0
"68877142010661",-94.90468,47.825003,2,10,33
"68878819010661",-94.665526,47.718479,2,0,0
"68836956010661",-94.301725,46.764153,2,0,0
"68802989010661",-93.640152,47.107676,2,20,95
"92276559010661",-93.347404,48.355732,3,0,0
"92246521010661",-91.806869,47.274955,2,0,0
"92262439010661",-93.486659,47.629234,2,0,0
"92263704010661",-93.435027,47.331889,2,20,215
"92312215010661",-93.710084,45.903353,2,0,0
"92625376010661",-93.6958,44.659306,2,0,0
"98930735010661",-94.373809,47.985954,2,0,0
"99018599010661",-91.756569,47.69334,2,12,136
"99258691010661",-92.411781,47.589771,3,0,0
"99039435010661",-93.321443,46.524329,2,30,91
"98936103010661",-94.393848,46.972367,2,4,177.5
"98911682010661",-93.267603,47.437352,2,0,0
"99256870010661",-95.774504,48.915614,2,0,0
"102462848010661",-89.76025,47.991707,2,10,100
"102462854010661",-91.256946,47.533897,2,0,0
"102462326010661",-92.905133,47.262067,3,0,0
"102453230010661",-92.271992,48.341526,1,0,0
"102459113010661",-93.188451,47.55482,3,0,0
"102562342010661",-92.673059,46.901655,2,5,235
"102562300010661",-92.277566,47.469269,3,0,0
"102565009010661",-95.375643,47.252335,2,7,85
"70321747010661",-92.645056,36.929673,1,21,76
"70291589010661",-92.748289,36.804064,1,14,1
"92177059010661",-91.769665,36.636843,1,18,258
"92127409010661",-93.56568,36.630926,1,8,215
"92133928010661",-91.76219,37.158363,1,8,160
"92185426010661",-92.382053,37.587672,1,18,285
"92146562010661",-92.081692,38.138733,1,12,302
"92172438010661",-91.559083,38.331685,1,22,162.5
"97475584010661",-91.304446,36.828224,1,30,25
"97518129010661",-93.398577,39.70214,2,14,33
"102467855010661",-91.287696,36.773699,1,57,276
"102463988010661",-91.347179,36.87537,1,10,155
"102467150010661",-91.000798,37.448821,2,33,315
"102467453010661",-91.539852,40.149702,2,45,95
"85240337010478",-90.511189,32.540445,2,15,235
"85190937010478",-88.407291,30.436755,2,0,0
"100540714010478",-89.341382,33.595266,2,52.5,327.5
"100717121010478",-89.619056,32.426602,2,1,0
"100561831010478",-89.050738,32.359632,2,1,0
"85205033010478",-90.052453,31.546162,2,0,0
"100647331010478",-90.756243,31.590652,2,21.5,220
"29912242010478",-77.280606,34.913589,2,0,0
"29957332010478",-76.661661,36.370705,2,0,0
"29954978010478",-81.143151,35.404064,2,3,85
"29940922010478",-82.800826,35.505715,2,33.5,141.5
"30060214010478",-76.363327,35.729655,3,0,0
"94564630010478",-77.770245,34.563948,2,0,0
"55080554010478",-77.996171,35.875385,3,0,0
"54977482010478",-77.64967,34.575796,2,0,0
"54994556010478",-78.889814,35.641534,2,0,0
"55069526010478",-83.103416,35.2755,2,61,347
"55092186010478",-83.027508,35.396088,2,34.5,270
"55011881010478",-78.28247,33.982419,2,0,0
"54989320010478",-78.202238,34.761278,3,0,0
"54999225010478",-81.07559,36.341182,1,25,62.5
"70108851010661",-97.156554,48.40286,2,0,0
"85450627010661",-103.80654,41.745402,1,37,25
